idCode,hxcf,hxcfen,ypmc,ypmcen,slh,jx,gytj,gg,cbzj,pzwh,scpzrq,ssxkzcyr,sccs,ssxszt,sllb,jpxzl,smsContent,smsAttname,source_url
8639d651104273da17f8679bc206b1c0,醋酸卡泊芬净,Caspofungin Acetate,注射用醋酸卡泊芬净,Caspofungin Acetate for Injection,,注射剂,静脉输注,70mg（以卡泊芬净计）,是,H20171219,2002-10-29,Merck Sharp & Dohme Ltd,Laboratoires Merck Sharp & Dohme Chibret,上市销售中,进口原研药品,J02AX04,,,https://www.cde.org.cn/hymlj/detailPage/8639d651104273da17f8679bc206b1c0
e9b5e4236f44ffa803173e93f99acf3f,碘美普尔,Iomeprol,碘美普尔注射液,Iomeprol Injection,,注射剂,静脉注射、其他（动脉注射和体腔注射）,100ml:40g（I）,是,H20150064;H20140756,2005-02-25,Bracco Imaging Italia S.r.L.,Patheon Italia S.P.A. ,上市销售中,进口原研药品,V08AB10,,,https://www.cde.org.cn/hymlj/detailPage/e9b5e4236f44ffa803173e93f99acf3f
09aae182c903b7bcab12153ad3e626b2,碘美普尔,Iomeprol,碘美普尔注射液,Iomeprol Injection,,注射剂,静脉注射、其他（动脉注射和体腔注射）,100ml:35g（I）,是,H20150063;H20140754,2005-02-25,Bracco Imaging Italia S.r.L.,Patheon Italia S.P.A. ,上市销售中,进口原研药品,V08AB10,,,https://www.cde.org.cn/hymlj/detailPage/09aae182c903b7bcab12153ad3e626b2
62d1547aab73760ab58b4425dc03310d,碘美普尔,Iomeprol,碘美普尔注射液,Iomeprol Injection,,注射剂,静脉注射、其他（动脉注射和体腔注射）,50ml:20g（I）,是,H20150059;H20140755,2005-02-25,Bracco Imaging Italia S.r.L.,Patheon Italia S.P.A. ,上市销售中,进口原研药品,V08AB10,,,https://www.cde.org.cn/hymlj/detailPage/62d1547aab73760ab58b4425dc03310d
3135215523ccf9f70c0d6c5fbd24e461,碘帕醇,Iopamidol,碘帕醇注射液,Iopamidol Injection,,注射剂,静脉注射、其他（动脉注射）,37g（I）/100ml/瓶,是,H20150239;H20140890,2002-07-30,Bracco Imaging Italia S.r.L.,Patheon Italia S.P.A. ,上市销售中,进口原研药品,V08AB04,,,https://www.cde.org.cn/hymlj/detailPage/3135215523ccf9f70c0d6c5fbd24e461
0c2a01786ac515fe9609c9e7b3cfe009,碘帕醇,Iopamidol,碘帕醇注射液,Iopamidol Injection,,注射剂,静脉注射、鞘内注射、其他（动脉注射和体腔注射）,30g（I）/100 ml/瓶,是,H20150240;H20140888,2002-07-30,Bracco Imaging Italia S.r.L.,Patheon Italia S.P.A. ,上市销售中,进口原研药品,V08AB04,,,https://www.cde.org.cn/hymlj/detailPage/0c2a01786ac515fe9609c9e7b3cfe009
742a0e227cbd6c79d71636683af50f81,碘帕醇,Iopamidol,碘帕醇注射液,Iopamidol Injection,,注射剂,静脉注射、鞘内注射、其他（动脉注射和体腔注射）,15g（I）/50ml/瓶,是,H20150241;H20140887,2002-07-30,Bracco Imaging Italia S.r.L.,Patheon Italia S.P.A. ,上市销售中,进口原研药品,V08AB04,,,https://www.cde.org.cn/hymlj/detailPage/742a0e227cbd6c79d71636683af50f81
18266d06454719b0d9299045b3428834,碘帕醇,Iopamidol,碘帕醇注射液,Iopamidol Injection,,注射剂,静脉注射、其他（动脉注射）,74g（I）/200ml/瓶,是,H20140885;H20140891,2004-03-23,Bracco Imaging Italia S.r.L.,Patheon Italia S.P.A. ,上市销售中,进口原研药品,V08AB04,,,https://www.cde.org.cn/hymlj/detailPage/18266d06454719b0d9299045b3428834
21109a6a36bf1f784614dce804c367a6,多西他赛,Docetaxel,多西他赛注射液,Docetaxel Injection,,注射剂,静脉注射,0.5ml:20mg,是,H20140086,1997-12-25,Aventis Pharma S.A.,Sanofi-Aventis Deutschland GmbH,上市销售中,进口原研药品,L01CD02 ,,,https://www.cde.org.cn/hymlj/detailPage/21109a6a36bf1f784614dce804c367a6
392164f4068e88443e31d9ce08a3510d,盐酸苯达莫司汀,Bendamustine Hydrochloride,注射用盐酸苯达莫司汀,Bendamustine Hydrochloride for Injection,,注射剂,静脉注射,100mg（以C16H21Cl2N3O2·HCl计）,是,H20180087,2018-12-17,Cephalon Inc.,Pharmachemie B.V.,上市销售中,进口原研药品,L01AA09,,,https://www.cde.org.cn/hymlj/detailPage/392164f4068e88443e31d9ce08a3510d
bcb67c72437496aa90c2919e57cdce4c,地西他滨,Decitabine,注射用地西他滨,Decitabine for Injection,,注射剂,静脉输注,50mg,是,H20181217,2008-09-28,Janssen-Cilag International NV,Pharmachemie B.V.,上市销售中,进口原研药品,L01BC08,,,https://www.cde.org.cn/hymlj/detailPage/bcb67c72437496aa90c2919e57cdce4c
de0f4fa4b3d4920da492829a41eb2a42,环磷酰胺,Cyclophosphamide,注射用环磷酰胺,Cyclophosphamide for Injection,,注射剂,静脉注射,0.2g,是,H20160467,2001-03-14,Baxter Oncology GmbH,Baxter Oncology GmbH,上市销售中,进口原研药品,L01AA01,,,https://www.cde.org.cn/hymlj/detailPage/de0f4fa4b3d4920da492829a41eb2a42
2328d026c090b0ebbb20cb3bfd6c42d8,吉西他滨,Gemcitabine,注射用盐酸吉西他滨,Gemcitabine Hydrochloride for Injection,,注射剂,静脉注射,200mg（以C9H11F2N3O4计）,是,H20160224,1999-02-13,LILLY FRANCE,Vianex S.A.-Plant C,上市销售中,进口原研药品,L01BC05,,,https://www.cde.org.cn/hymlj/detailPage/2328d026c090b0ebbb20cb3bfd6c42d8
55aadab51f73639f60f224f538970084,吉西他滨,Gemcitabine,注射用盐酸吉西他滨,Gemcitabine Hydrochloride for Injection,,注射剂,静脉注射,1g（以C9H11F2N3O4计）,是,H20160225,1999-02-13,LILLY FRANCE,Vianex S.A.-Plant C,上市销售中,进口原研药品,L01BC05,,,https://www.cde.org.cn/hymlj/detailPage/55aadab51f73639f60f224f538970084
3a3fbab44808c8a185bb778ecde698f4,利培酮,Risperdone,利培酮口服溶液,Risperidone Oral Solution,,口服溶液剂,口服,1mg/ml,是,H20171343,2002-10-29,Janssen-Cilag N.V .,Janssen Pharmaceutica N.V.,上市销售中,进口原研药品,N05AX08,,,https://www.cde.org.cn/hymlj/detailPage/3a3fbab44808c8a185bb778ecde698f4
578b83757681ee3f114617ad7fe253de,棕榈帕利哌酮酯,Paliperidone Palmitate,棕榈帕利哌酮酯注射液（3M）,Paliperidone Palmitate Injection (3M),,注射剂,肌肉注射,按帕利哌酮(C23H27FN4O3)计，2.625ml:525mg,是,H20180023,2018-05-17,Janssen-Cilag International NV,Janssen Pharmaceutica N.V.,上市销售中,进口原研药品 ,N05AX13,,,https://www.cde.org.cn/hymlj/detailPage/578b83757681ee3f114617ad7fe253de
69b9149e2b42fa4a0074c496cceaccda,棕榈帕利哌酮酯,Paliperidone Palmitate,棕榈帕利哌酮酯注射液（3M）,Paliperidone Palmitate Injection (3M),,注射剂,肌肉注射,按帕利哌酮(C23H27FN4O3)计，1.315ml:263mg,是,H20180022,2018-05-17,Janssen-Cilag International NV,Janssen Pharmaceutica N.V.,上市销售中,进口原研药品,N05AX13,,,https://www.cde.org.cn/hymlj/detailPage/69b9149e2b42fa4a0074c496cceaccda
05808e5b56ecc6b24eb17ae12beedc7b,棕榈帕利哌酮酯,Paliperidone Palmitate,棕榈帕利哌酮酯注射液（3M）,Paliperidone Palmitate Injection (3M),,注射剂,肌肉注射,按帕利哌酮(C23H27FN4O3)计，1.75ml:350mg,是,H20180021,2018-05-17,Janssen-Cilag International NV,Janssen Pharmaceutica N.V.,上市销售中,进口原研药品 ,N05AX13,,,https://www.cde.org.cn/hymlj/detailPage/05808e5b56ecc6b24eb17ae12beedc7b
28ad6c640c44bed5e36640fe3a631d29,棕榈帕利哌酮酯,Paliperidone Palmitate,棕榈帕利哌酮酯注射液（3M）,Paliperidone Palmitate Injection (3M),,注射剂,肌肉注射,按帕利哌酮(C23H27FN4O3)计，0.875ml:175mg,是,H20180020,2018-05-17,Janssen-Cilag International NV,Janssen Pharmaceutica N.V.,新批准暂未销售,进口原研药品,N05AX13,,,https://www.cde.org.cn/hymlj/detailPage/28ad6c640c44bed5e36640fe3a631d29
fa0e80999f0da1cd8291dd42af5543ec,他克莫司,Tacrolimus,他克莫司软膏,Tacrolimus Ointment,,软膏剂,外用,0.03%（10g:3mg）,是,H20181015;H20181014 ,2004-11-17,LEO Pharma A/S,Astellas Pharma Tech Co.， Ltd. Toyama Technology Center,上市销售中,进口原研药品 ,D11AH01,,,https://www.cde.org.cn/hymlj/detailPage/fa0e80999f0da1cd8291dd42af5543ec
0552029cfbfe1636aba5310dcd92d5db,他克莫司,Tacrolimus ,他克莫司软膏,Tacrolimus Ointment,,软膏剂,外用,0.1%（10g:10mg）,是,H20181016;H20181013,2004-11-17,LEO Pharma A/S,Astellas Pharma Tech Co.， Ltd. Toyama Technology Center,上市销售中,进口原研药品,D11AH01,,,https://www.cde.org.cn/hymlj/detailPage/0552029cfbfe1636aba5310dcd92d5db
1c8afd87ea5769cf8f3690da71275679,特利加压素,Terlipressin,注射用特利加压素,Terlipressin for Injection,,注射剂,静脉注射,1mg,是,H20140690,1996-01-24,Ferring GmbH,Ferring GmbH,上市销售中,进口原研药品 ,,,,https://www.cde.org.cn/hymlj/detailPage/1c8afd87ea5769cf8f3690da71275679
ff3b24ef708f8d20800820985979b537,胸腺法新,Thymalfasin,注射用胸腺法新,Thymalfasin for Injection,,注射剂,皮下注射,1.6mg,是,H20171177,1996-09-11,SciClone Pharmaceuticals Italy S.R.L.,Patheon Italia S.p.A.,上市销售中,进口原研药品, ,,,https://www.cde.org.cn/hymlj/detailPage/ff3b24ef708f8d20800820985979b537
1ecdf33b62b1055e4151eeaf0820971e,溴芬酸钠,Bromfenac sodium,溴芬酸钠滴眼液,Bromfenac Sodium Eye Drops,,滴眼剂,眼用,0.1%（5ml:5mg，按C15H11BrNNaO3·1&frac12;H2O计）,是,H20150243,2009-09-29,SENJU PHARMACEUTICAL CO.， LTD.,SENJU PHARMACEUTICAL CO.， LTD. Karatsu Plant,上市销售中,进口原研药品 ,S01BC11,,,https://www.cde.org.cn/hymlj/detailPage/1ecdf33b62b1055e4151eeaf0820971e
07074c47d9784db25878a473029064c2,头孢他啶,Ceftazidime,注射用头孢他啶,Ceftazidime for injection,,注射剂,静脉注射；肌肉注射,1g,是,H20171174,1998-01-10,GLAXOSMITHKLINE S.p.A.,GLAXOSMITHKLINE MANUFACTURING S.p.A.,上市销售中,进口原研药品,J01DD02,,,https://www.cde.org.cn/hymlj/detailPage/07074c47d9784db25878a473029064c2
5ae3a4490bcb1a282909c3abedff64e9,大豆油；中链甘油三酸酯,Soybean oil;Medium-chain Triglycerides,中/长链脂肪乳注射液（C8~24 Ve）,Medium and Long Chain Fat Emulsion Injection (C8-24Ve),,注射剂,静脉注射,10%×500ml/瓶,是,H20140834,2002-07-25,B. Braun Melsungen AG,B. Braun Melsungen AG,上市销售中,进口原研药品 ,B05BA02,,,https://www.cde.org.cn/hymlj/detailPage/5ae3a4490bcb1a282909c3abedff64e9
55995698da5db36c8532ab4f18021bdc,大豆油；中链甘油三酸酯,Soybean oil;Medium-chain Triglycerides,中/长链脂肪乳注射液（C8~24 Ve）,Medium and Long Chain Fat Emulsion Injection (C8-24Ve),,注射剂,静脉注射,20%×250ml/瓶,是,H20140236;H20140234,2001-02-05,B. Braun Melsungen AG,B. Braun Melsungen AG,上市销售中,进口原研药品 ,B05BA02,,,https://www.cde.org.cn/hymlj/detailPage/55995698da5db36c8532ab4f18021bdc
df94b398669057d06113e99868c74d80,橄榄油；大豆油,Refined olive oil;Refined soya bean oil,长链脂肪乳注射液（OO）,Long Chain Fat Emulsion Injection（OO）,,注射剂,静脉输注,100ml:20g（脂肪）与1.2g（磷脂）,是,H20170154,2006-05-30,Baxter S.A.,Baxter S.A.,上市销售中,进口原研药品,B05BA02,,,https://www.cde.org.cn/hymlj/detailPage/df94b398669057d06113e99868c74d80
a45c532a63cc0f25dc738e00042918fd,橄榄油；大豆油,Refined olive oil;Refined soya bean oil,长链脂肪乳注射液（OO）,Long Chain Fat Emulsion Injection（OO）,,注射剂,静脉输注,250ml:50g（脂肪）与3g（磷脂）,是,H20170155,2006-05-30,Baxter S.A.,Baxter S.A.,上市销售中,进口原研药品 ,B05BA02,,,https://www.cde.org.cn/hymlj/detailPage/a45c532a63cc0f25dc738e00042918fd
6c298d5ad0a61d9e12585d6d645f17e3,依诺肝素钠,Enoxaparin Sodium,依诺肝素钠注射液,Enoxaparin Sodium Injection,,注射剂,静脉注射；皮下注射,0.4ml:4000AxaIU,是,H20170269,1997-08-27,Sanofi-aventis France,SANOFI WINTHROP INDUSTRIE,上市销售中,进口原研药品 , B01AB05 ,,,https://www.cde.org.cn/hymlj/detailPage/6c298d5ad0a61d9e12585d6d645f17e3
c8192922be114ff06864e7e69ff39dd9,依诺肝素钠,Enoxaparin Sodium,依诺肝素钠注射液,Enoxaparin Sodium Injection,,注射剂,静脉注射；皮下注射,0.6ml:6000AxaIU,是,H20170270,1997-08-27,Sanofi-aventis France,SANOFI WINTHROP INDUSTRIE,上市销售中,进口原研药品 , B01AB05 ,,,https://www.cde.org.cn/hymlj/detailPage/c8192922be114ff06864e7e69ff39dd9
15b1f6ac71dfa80222477cf1ca015c58,吡贝地尔,Piribedil,吡贝地尔缓释片,Piribedil Sustained-release Tablets,,片剂,口服,50mg,是,H20140104;H20140105,1993-05-15,LES LABORATOIRES SERVIER,LES LABORATOIRES SERVIER INDUSTRIE,上市销售中,进口原研药品,N04BC08,,,https://www.cde.org.cn/hymlj/detailPage/15b1f6ac71dfa80222477cf1ca015c58
3cb2d2a5e603138a8a0ffbbbae596a8f,盐酸羟考酮,Oxycodone Hydrochloride,盐酸羟考酮胶囊,Oxycodone Hydrochloride Capsules,,胶囊剂,口服 ,5mg,是 ,H20180033,2018-07-24,NAPP PHARMACEUTICALS LIMITED,BARD PHARMACEUTICALS LIMITED,上市销售中,进口原研药品,N02AA05,,,https://www.cde.org.cn/hymlj/detailPage/3cb2d2a5e603138a8a0ffbbbae596a8f
2f421380d8aa85949325a295e1debe4e,盐酸羟考酮,Oxycodone Hydrochloride,盐酸羟考酮胶囊,Oxycodone Hydrochloride Capsules,,胶囊剂,口服 ,10mg,是 ,H20180034,2018-07-24,NAPP PHARMACEUTICALS LIMITED,BARD PHARMACEUTICALS LIMITED,上市销售中,进口原研药品 ,N02AA05,,,https://www.cde.org.cn/hymlj/detailPage/2f421380d8aa85949325a295e1debe4e
1b5ddefd56d1483c2668b3ec1e699c69,盐酸羟考酮,Oxycodone Hydrochloride,盐酸羟考酮胶囊,Oxycodone Hydrochloride Capsules,,胶囊剂,口服 ,20mg,是 ,H20180035,2018-07-24,NAPP PHARMACEUTICALS LIMITED,BARD PHARMACEUTICALS LIMITED,新批准暂未销售,进口原研药品,N02AA05,,,https://www.cde.org.cn/hymlj/detailPage/1b5ddefd56d1483c2668b3ec1e699c69
09a5bd1fc1c799c6c60b2b3b7d237838,洛匹那韦；利托那韦,Lopinavir;Ritonavir,洛匹那韦利托那韦片,Lopinavir and Ritonavir Tablets,,片剂,口服,每片含洛匹那韦100mg，利托那韦25mg,是 ,H20181115,2009-03-13,AbbVie Ltd.,AbbVie Deutschland GmbH&Co.KG,上市销售中,进口原研药品 ,J05AR10,,,https://www.cde.org.cn/hymlj/detailPage/09a5bd1fc1c799c6c60b2b3b7d237838
8d3574613859fe422bda252164390e8b,洛匹那韦；利托那韦,Lopinavir;Ritonavir,洛匹那韦利托那韦片,Lopinavir and Ritonavir Tablets,,片剂,口服,每片含洛匹那韦200mg，利托那韦50mg,是 ,H20170213,2007-11-15,AbbVie Ltd.,AbbVie Deutschland GmbH&Co.KG,上市销售中,进口原研药品,J05AR10,,,https://www.cde.org.cn/hymlj/detailPage/8d3574613859fe422bda252164390e8b
d8e1827d619a26003eedd8d0eff4470c,利托那韦,Ritonavir,利托那韦片,Ritonavir Tablets,,片剂,口服,100mg,是 ,H20160509,2011-07-18,AbbVie Ltd.,AbbVie Deutschland GmbH&Co.KG,上市销售中,进口原研药品 ,J05AE03,,,https://www.cde.org.cn/hymlj/detailPage/d8e1827d619a26003eedd8d0eff4470c
6826983338dcb64b180bb4ce565fd55c,苯磺顺阿曲库铵,Cisatracurium Besylate ,苯磺顺阿曲库铵注射液,Cisatracurium Besylate Injection,,注射剂,静脉注射,5ml:10mg,是 ,H20181158,2000-05-16,Aspen Pharma Trading Limited,GLAXOSMITHKLINE MANUFACTURING SPA,上市销售中,进口原研药品,M03AC11,,,https://www.cde.org.cn/hymlj/detailPage/6826983338dcb64b180bb4ce565fd55c
bd9bd5b5eaffb14c8a984537e58105df,米库氯铵,Mivacurium Chloride ,米库氯铵注射液,Mivacurium Chloride Injection,,注射剂,静脉注射,5ml:10mg,是 ,H20181155,2005-08-11,Aspen Pharma Trading Limited,GLAXOSMITHKLINE MANUFACTURING SPA,上市销售中,进口原研药品,M03AC10,,,https://www.cde.org.cn/hymlj/detailPage/bd9bd5b5eaffb14c8a984537e58105df
b8fe3435c9ac61567bf48a92aeae59e0,硫酸特布他林,Terbutaline  Sulfate,硫酸特布他林雾化吸入用溶液,Terbutaline Sulfate Nebuliser Solution,,雾化溶液剂,吸入,2ml:5mg,是 ,H20140108,1997-06-20,AstraZeneca AB,AstraZeneca AB,上市销售中,进口原研药品,R03AC03,1e4ce94f54719bb758fa2f4bef3ca902,国药准字H20140108_草酸艾司西酞普兰片.pdf,https://www.cde.org.cn/hymlj/detailPage/b8fe3435c9ac61567bf48a92aeae59e0
32876496cefdcd651cdae852f346b8df,盐酸莫西沙星,Moxifloxacin Hydrochloride,盐酸莫西沙星氯化钠注射液,Moxifloxacin Hydrochloride and Sodium Chloride Injection,,注射剂,静脉注射,250ml:莫西沙星0.4g与氯化钠2.0g,是 ,H20140424;H20140425,2004-04-15,Bayer Vital GmbH,Bayer AG,上市销售中,进口原研药品,J01MA14,,,https://www.cde.org.cn/hymlj/detailPage/32876496cefdcd651cdae852f346b8df
4dad41b53a03727c812e2baf1f63006c,异丙托溴铵；硫酸沙丁胺醇,,吸入用复方异丙托溴铵溶液,Compound Ipratropium Bromide Solution for Inhalation,,吸入用溶液剂,吸入,2.5ml:异丙托溴铵0.5mg(按C20H30BrNO3计)与沙丁胺醇2.5mg(按C13H21NO3计),是 ,H20150173,2002-09-12,SCS Boehringer Ingelheim Comm.V,Laboratoire Unither,上市销售中,进口原研药品,R03AL02,,,https://www.cde.org.cn/hymlj/detailPage/4dad41b53a03727c812e2baf1f63006c
fee6af1a163689a25e87283d78fadaea,醋酸去氨加压素,Desmopressin Acetate ,醋酸去氨加压素注射液,Desmopressin Acetate Injection,,注射剂,静脉注射；肌肉注射；皮下注射,1ml:4μg（按去氨加压素计为3.56μg）,是 ,H20170093,1995-06-01,Ferring AG,Rechon Life Science AB,上市销售中,进口原研药品,H01BA02,,,https://www.cde.org.cn/hymlj/detailPage/fee6af1a163689a25e87283d78fadaea
72bf11cab752f1385fc13260dff6d1fb,醋酸去氨加压素,Desmopressin Acetate ,醋酸去氨加压素注射液,Desmopressin Acetate Injection,,注射剂,静脉注射；皮下注射,1ml:15μg（按去氨加压素计为13.4μg）,是 ,H20130173,1998-12-28,Ferring AG,Rechon Life Science AB,上市销售中,进口原研药品,H01BA02,,,https://www.cde.org.cn/hymlj/detailPage/72bf11cab752f1385fc13260dff6d1fb
fcf6472c8723eb5a7610100436abcb0b,盐酸伊立替康,Irinotecan Hydrochloride,盐酸伊立替康注射液,Irinotecan Hydrochloride Injection,,注射剂,静脉注射,2ml:40mg,是 ,H20160576,2003-05-23,Pfizer Australia Pty Ltd,Pfizer (Perth) Pty Limited,上市销售中,进口原研药品,L01XX19 ,,,https://www.cde.org.cn/hymlj/detailPage/fcf6472c8723eb5a7610100436abcb0b
15163c629cb0dc575fe9fb978120d285,盐酸伊立替康,Irinotecan Hydrochloride,盐酸伊立替康注射液,Irinotecan Hydrochloride Injection,,注射剂,静脉注射,5ml:0.1g,是 ,H20160577,2003-05-23,Pfizer Australia Pty Ltd,Pfizer (Perth) Pty Limited,上市销售中,进口原研药品,L01XX19 ,,,https://www.cde.org.cn/hymlj/detailPage/15163c629cb0dc575fe9fb978120d285
7827822555d0990e4681ee163b8b1a6d,哌拉西林；他唑巴坦,Piperacillin;Tazobactam,注射用哌拉西林钠他唑巴坦钠,Piperacillin Sodium and Tazobactam Sodium for Injection,,注射剂,静脉注射,4.5g（哌拉西林4.0g与他唑巴坦0.5g）,是 ,H20140910;H20140911,1996-07-12,Pfizer Limited,Wyeth Lederle S.R.L.,上市销售中,进口原研药品,J01CR05,,,https://www.cde.org.cn/hymlj/detailPage/7827822555d0990e4681ee163b8b1a6d
695eb3345dc76e5563bd0ddd7449b665,替加环素,Tigecycline,注射用替加环素,Tigecycline for Injection,,注射剂,静脉注射,50mg,是 ,H20160471;H20160472,2010-11-09,Pfizer Limited,Wyeth Lederle S.r.l.,上市销售中,进口原研药品,J01AA12,,,https://www.cde.org.cn/hymlj/detailPage/695eb3345dc76e5563bd0ddd7449b665
94e53b7e63e3cc31abeb493c4859e59f,帕瑞昔布钠,Parecoxib Sodium,注射用帕瑞昔布钠,Parecoxib Sodium for Injection,,注射剂,静脉注射；肌肉注射,40mg,是 ,H20171210;H20171071;H20171072,2008-03-24,Pfizer Ltd.,Pharmacia & Upjohn Company LLC,上市销售中,进口原研药品,M01AH04,,,https://www.cde.org.cn/hymlj/detailPage/94e53b7e63e3cc31abeb493c4859e59f
5b33d91df37677c9fa0b58d1f935e603,拉坦前列素,Latanoprost ,拉坦前列素滴眼液, Latanoprost Eye Drops,,眼用制剂,眼用,2.5ml:125μg,是 ,H20171094,1999-02-13,PFIZER SA, Pfizer Manufacturing Belgium NV,上市销售中,进口原研药品,S01EE01,,,https://www.cde.org.cn/hymlj/detailPage/5b33d91df37677c9fa0b58d1f935e603
81eeb110b13f5e04293529c8c7ac34bb,培美曲塞二钠,Pemetrexed Disodium,注射用培美曲塞二钠,Pemetrexed Disodium for Injection,,注射剂,静脉注射,100mg ,是 ,H20150445,2009-07-14,ELI LILLY AND COMPANY ,ELI LILLY AND COMPANY ,上市销售中,进口原研药品,L01BA04,,,https://www.cde.org.cn/hymlj/detailPage/81eeb110b13f5e04293529c8c7ac34bb
4090fbca6c6f41edd9fe548c5cc0e9c4,培美曲塞二钠,Pemetrexed Disodium,注射用培美曲塞二钠,Pemetrexed Disodium for Injection,,注射剂,静脉注射,500mg,是 ,H20140662,2005-08-22,ELI LILLY AND COMPANY ,ELI LILLY AND COMPANY ,上市销售中,进口原研药品,L01BA04,,,https://www.cde.org.cn/hymlj/detailPage/4090fbca6c6f41edd9fe548c5cc0e9c4
87bc05cd811f5ecfaa95ceed2d68406e,盐酸羟考酮,Oxycodone Hydrochloride ,盐酸羟考酮注射液,Oxycodone Hydrochloride Injection,,注射剂,皮下注射；静脉注射,1ml:10mg,是 ,H20170222,2013-04-23,NAPP PHARMACEUTICALS LIMITED,RAFA LABORATORIES LIMITED,上市销售中,进口原研药品,N02AA05,,,https://www.cde.org.cn/hymlj/detailPage/87bc05cd811f5ecfaa95ceed2d68406e
8a4834dbcf23d41bcb01dedd621f2416,碘海醇,Iohexol,碘海醇注射液,Iohexol Injection,,注射剂,静脉注射,75ml: 26.25g（I）,是,国药准字H20000598,2000-10-24,,通用电气药业（上海）有限公司,上市销售中,其他药品,V08AB02,,,https://www.cde.org.cn/hymlj/detailPage/8a4834dbcf23d41bcb01dedd621f2416
c148c8d470a2be43b947b5a94e95a4a0,碘海醇,Iohexol,碘海醇注射液,Iohexol Injection,,注射剂,静脉注射,100ml:35g（I）,是,国药准字H20000599,2000-10-24,,通用电气药业（上海）有限公司,上市销售中,其他药品,V08AB02,,,https://www.cde.org.cn/hymlj/detailPage/c148c8d470a2be43b947b5a94e95a4a0
2c49e4fa9304c5d0781f04d5f155a7e5,碘海醇,Iohexol,碘海醇注射液,Iohexol Injection,,注射剂,静脉注射,200ml: 70g（I）,是,国药准字H20000600,2000-10-24,,通用电气药业（上海）有限公司,上市销售中,其他药品,V08AB02,,,https://www.cde.org.cn/hymlj/detailPage/2c49e4fa9304c5d0781f04d5f155a7e5
20cea84610f9f670e70cc99e2cbc7b9f,碘美普尔,Iomeprol,碘美普尔注射液,Iomeprol Injection,,注射剂,静脉注射；其他（动脉注射和体腔注射）,100ml:40g（I）,是,国药准字H20067802,2006-08-18,,上海博莱科信谊药业有限责任公司,上市销售中,其他药品,V08AB10,,,https://www.cde.org.cn/hymlj/detailPage/20cea84610f9f670e70cc99e2cbc7b9f
b7987462caefc4fe612a98856312af51,碘美普尔,Iomeprol,碘美普尔注射液,Iomeprol Injection,,注射剂,静脉注射；其他（动脉注射和体腔注射）,75ml:30g（I）,是,国药准字H20067801,2006-08-18,,上海博莱科信谊药业有限责任公司,上市销售中,其他药品,V08AB10,,,https://www.cde.org.cn/hymlj/detailPage/b7987462caefc4fe612a98856312af51
18a207774661855417875bbb3c8d52e0,贝前列素钠,Beraprost Sodium,贝前列素钠片,Beraprost Sodium Tablets,,片剂,口服,20μg,是,H20181057;H20181058,2003-08-15,Toray Industries，Inc.,Toray Industries，Inc.Mishima Plant,上市销售中,进口原研药品,B01AC19,,,https://www.cde.org.cn/hymlj/detailPage/18a207774661855417875bbb3c8d52e0
469db8c19855e098b5c28b960ae2c4eb,异亮氨酸；亮氨酸；醋酸赖氨酸；甲硫氨酸；苯丙氨酸；苏氨酸；色氨酸；缬氨酸；精氨酸；组氨酸；丙氨酸；甘氨酸；门冬酰胺；门冬氨酸；谷氨酸；鸟氨酸盐酸盐；脯氨酸；丝氨酸；N-乙酰酪氨酸；乙酰半胱氨酸,Isoleucine; Leucine; Lysine acetate; Methionineg; Phenylalanine; Threonine; Tryptophan; Valine; Arginine; Histidine; Glycine; Alanine; Prolin; Aspartic acid; Asparagine monohydrate; Acetylcysteine; Glutamic acid; Ornithine hydrochloride; Serine; N-Acetyltyrosine,复方氨基酸注射液（20AA）,Compound Amino Acid Injection,,注射剂,静脉注射,500ml:50g,是,H20171149,1998-03-30,B.Braun Melsungen AG,B. Braun Melsungen AG,上市销售中,进口原研药品,B05BA01,,,https://www.cde.org.cn/hymlj/detailPage/469db8c19855e098b5c28b960ae2c4eb
438f2777e5f9ff8ee2f4986376943cdb,重酒石酸卡巴拉汀,Rivastigmine Hydrogen Tartrate,重酒石酸卡巴拉汀胶囊,Rivastigmine Hydrogen Tartrate Capsules,CYHS1800019,胶囊剂,口服,按C14H22N2O2计3.0mg,否,国药准字H20203012,2020-01-21,,北京四环制药有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,N06DA03,,,https://www.cde.org.cn/hymlj/detailPage/438f2777e5f9ff8ee2f4986376943cdb
aba5e6c0f8517c27cca6b8926ac17570,重酒石酸卡巴拉汀,Rivastigmine Hydrogen Tartrate ,重酒石酸卡巴拉汀胶囊,Rivastigmine Hydrogen Tartrate Capsules,CYHS1800017,胶囊剂,口服,按C14H22N2O2计1.5mg,否,国药准字H20203011,2020-01-21,,北京四环制药有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,N06DA03,,,https://www.cde.org.cn/hymlj/detailPage/aba5e6c0f8517c27cca6b8926ac17570
